Latitude,Longitude,Elevation
118.7170422108,31.8963468306,27.081870861233057
118.7170422108,31.8967988728,26.601690431165157
118.7170422108,31.897250915,26.10575386583881
118.7170422108,31.8977029572,25.657355489323983
118.7170422108,31.8981549994,25.315479266106756
118.7170422108,31.8986070415,25.119505003402374
118.7170422108,31.8990590837,25.080593315856206
118.7170422108,31.8995111259,25.181877856287613
118.7170422108,31.8999631681,25.385724826126992
118.7170422108,31.9004152103,25.64413445637737
118.7170422108,31.9008672525,25.9081670099411
118.7170422108,31.9013192947,26.134104313062352
118.7170422108,31.9017713369,26.286523966029122
118.7170422108,31.9022233791,26.340099422493694
118.7170422108,31.9026754212,26.28170689545279
118.7170422108,31.9031274634,26.112904476083582
118.7170422108,31.9035795056,25.644309501695886
118.7170422108,31.9040315478,24.909805482036816
118.7170422108,31.90448359,23.953990027046864
118.7170422108,31.9049356322,23.44735614669354
118.7170422108,31.9053876744,23.4340366886779
118.7170422108,31.9058397166,23.947247672292818
118.7170422108,31.9062917588,24.380813203565026
118.7170422108,31.9067438009,24.729659354436798
118.7170422108,31.9071958431,24.970726014296492
118.7170422108,31.9076478853,25.276882935962433
118.7170422108,31.9080999275,25.6107071147443
118.7170422108,31.9085519697,25.937615247881666
118.7170422108,31.9090040119,26.230174131498266
118.7170422108,31.9094560541,26.47009524969799
118.7170422108,31.9099080963,26.648293079904604
118.7170422108,31.9103601385,26.76356549437323
118.7170422108,31.9108121806,26.82043903244649
118.7170422108,31.9112642228,26.826784340255543
118.7170422108,31.911716265,26.792006283645208
118.7170422108,31.9121683072,26.726541584794994
118.7170422108,31.9126203494,26.642601638353852
118.7170422108,31.9130723916,26.554993000761982
118.7170422108,31.9135244338,26.480396205207736
118.7170422108,31.913976476,26.434558498893004
118.7170422108,31.9144285182,26.428610441054232
118.7170422108,31.9148805603,26.466762202589607
118.7170422108,31.9153326025,26.546765214813252
118.7170422108,31.9157846447,26.662632397405005
118.7170422108,31.9162366869,26.807617090495153
118.7170422108,31.9166887291,26.97562250970509
118.7170422108,31.9171407713,27.160588810570914
118.7170422108,31.9175928135,27.354930949715698
118.7170422108,31.9180448557,27.548706797216663
118.7170422108,31.9184968979,27.730622866091437
118.7170422108,31.91894894,27.890693802738028
118.7170422108,31.9194009822,28.023133531104282
118.7170422108,31.9198530244,28.127778201478364
118.7170422108,31.9203050666,28.209156783985982
118.7170422108,31.9207571088,28.273793444924454
118.7170422108,31.921209151,28.3272877425241
118.7170422108,31.9216611932,28.37264952245168
118.7170422108,31.9221132354,28.41035505479985
118.7170422108,31.9225652776,28.439575484347117
118.7170422108,31.9230173197,28.459593630093934
118.7170422108,31.9234693619,28.47073094651472
118.7170422108,31.9239214041,28.474643713557434
118.7170422108,31.9243734463,28.474211554090132
118.7170422108,31.9248254885,28.473211905663
118.7170422108,31.9252775307,28.475782622815572
118.7170422108,31.9257295729,28.485573747832817
118.7170422108,31.9261816151,28.504690110895506
118.7170422108,31.9266336573,28.532836874456475
118.7170422108,31.9270856994,28.56722344196569
118.7170422108,31.9275377416,28.603477139287268
118.7170422108,31.9279897838,28.637279631126514
118.7170422108,31.928441826,28.666009912660552
118.7170422108,31.9288938682,28.689707151378823
118.7170422108,31.9293459104,28.711025081108673
118.7170422108,31.9297979526,28.73428689662937
118.7170422108,31.9302499948,28.764014980597228
118.7170422108,31.930702037,28.803407044444345
118.7170422108,31.9311540791,28.853212191197738
118.7170422108,31.9316061213,28.911377820509717
118.7170422108,31.9320581635,28.97368036850635
118.7170422108,31.9325102057,29.03528256710758
118.7170422108,31.9329622479,29.092741769994266
118.7170422108,31.9334142901,29.145584441088335
118.7170422108,31.9338663323,29.196486163215937
118.7170422108,31.9343183745,29.249678996203855
118.7170422108,31.9347704167,29.308214310953026
118.7170422108,31.9352224588,29.37149744080744
118.7170422108,31.935674501,29.434438782196732
118.7170422108,31.9361265432,29.488726455922688
118.7170422108,31.9365785854,29.525685082356866
118.7170422108,31.9370306276,29.539510403099193
118.7170422108,31.9374826698,29.52950800111076
118.7170422108,31.937934712,29.50030161268781
118.7170422108,31.9383867542,29.459797869602667
118.7170422108,31.9388387964,29.4157851865434
118.7170422108,31.9392908385,29.372793962351757
118.7170422108,31.9397428807,29.330635299159585
118.7170422108,31.9401949229,29.2848834243498
118.7170422108,31.9406469651,29.228353538043457
118.7170422108,31.9410990073,29.15228229771718
118.7170422108,31.9415510495,29.04677307430673
118.7170422108,31.9420030917,28.901249048237347
118.7170422108,31.9424551339,28.70615627947207
118.7170422108,31.9429071761,28.456189242280473
118.7170422108,31.9433592182,28.153797623267273
118.7170422108,31.9438112604,27.81070749593825
118.7170422108,31.9442633026,27.44588294272229
118.7170422108,31.9447153448,27.0798223380317
118.7170422108,31.945167387,26.519355904032846
118.7170422108,31.9456194292,25.767900373632685
118.7170422108,31.9460714714,24.81107947611298
118.7170422108,31.9465235136,23.6211744720969
118.7170422108,31.9469755558,22.162634345236683
118.7170422108,31.9474275979,19.178605824340544
118.7170422108,31.9478796401,15.321058526851775
118.7170422108,31.9483316823,10.63741303502336
118.7170422108,31.9487837245,7.648504365519709
118.7170422108,31.9492357667,5.92448006852111
118.7170422108,31.9496878089,5.452846736477196
118.7170422108,31.9501398511,4.993002110322515
118.7170422108,31.9505918933,4.578393939377351
118.7170422108,31.9510439355,4.242227381178283
118.7170422108,31.9514959776,4.009139138468743
118.7170422108,31.9519480198,3.8884824344251934
118.7170422108,31.952400062,3.872511430621399
118.7170422108,31.9528521042,3.9400905593114097
118.7170422108,31.9533041464,4.063834877991615
118.7170422108,31.9537561886,4.217465002048899
118.7170422108,31.9542082308,4.3804460591654
118.7170422108,31.954660273,4.538398455018326
118.7170422108,31.9551123152,4.680142329307397
118.7170422108,31.9555643573,4.794294996075297
118.7170422108,31.9560163995,4.868793548775784
118.7170422108,31.9564684417,4.894289091787303
118.7170422108,31.9569204839,4.869158718261996
118.7170422108,31.9573725261,4.8020724241707065
118.7170422108,31.9578245683,4.70975632945203
118.7170422108,31.9582766105,4.610791559387489
118.7170422108,31.9587286527,4.518881516660112
118.7170422108,31.9591806949,4.438933470739679
118.7170422108,31.959632737,4.367607956801582
118.7170422108,31.9600847792,4.297769583778809
118.7170422108,31.9605368214,4.224598255103171
118.7170422108,31.9609888636,4.150246655691563
118.7170422108,31.9614409058,4.084318018320364
118.7170422108,31.961892948,4.039548122622012
118.7170422108,31.9623449902,4.024792029983315
118.7170422108,31.9627970324,4.0391869290746305
118.7170422108,31.9632490746,4.070635339716814
118.7170422108,31.9637011167,4.099446866531936
118.7170422108,31.9641531589,4.105451920073097
118.7170422108,31.9646052011,4.07551754363705
118.7170422108,31.9650572433,4.008207224824137
118.7170422108,31.9655092855,3.874155139464621
118.7170422108,31.9659613277,0.0
118.7170422108,31.9664133699,0.0
118.7170422108,31.9668654121,0.0
118.7170422108,31.9673174543,0.0
118.7170422108,31.9677694964,0.0
118.7170422108,31.9682215386,0.0
118.7170422108,31.9686735808,0.0
118.7170422108,31.969125623,0.0
118.7170422108,31.9695776652,0.0
118.7170422108,31.9700297074,0.0
118.7170422108,31.9704817496,0.0
118.7170422108,31.9709337918,0.0
118.7170422108,31.971385834,0.0
118.7170422108,31.9718378761,0.0
118.7170422108,31.9722899183,0.0
118.7170422108,31.9727419605,0.0
118.7170422108,31.9731940027,0.0
118.7170422108,31.9736460449,0.0
118.7170422108,31.9740980871,0.0
118.7170422108,31.9745501293,0.0
118.7170422108,31.9750021715,0.0
118.7170422108,31.9754542137,0.0
118.7170422108,31.9759062558,0.0
118.7170422108,31.976358298,0.0
118.7175746706,31.8769090165,27.2108489148716
118.7175746706,31.8773610587,27.29583451076575
118.7175746706,31.8778131009,27.444714682413732
118.7175746706,31.878265143,27.623948276819824
118.7175746706,31.8787171852,27.80002315649285
118.7175746706,31.8791692274,27.94947494230409
118.7175746706,31.8796212696,28.062582848891296
118.7175746706,31.8800733118,28.140952753752003
118.7175746706,31.880525354,28.1920672656115
118.7175746706,31.8809773962,28.22422652889621
118.7175746706,31.8814294384,28.243837614550124
118.7175746706,31.8818814806,28.255156455170972
118.7175746706,31.8823335227,28.261375999838165
118.7175746706,31.8827855649,28.265679939642
118.7175746706,31.8832376071,28.27134260797409
118.7175746706,31.8836896493,28.280855939178046
118.7175746706,31.8841416915,28.294829941229516
118.7175746706,31.8845937337,28.311663172441254
118.7175746706,31.8850457759,28.32844766218352
118.7175746706,31.8854978181,28.342755417526046
118.7175746706,31.8859498603,28.35432558142247
118.7175746706,31.8864019024,28.365669493985784
118.7175746706,31.8868539446,28.381056828556638
118.7175746706,31.8873059868,28.404072163523185
118.7175746706,31.887758029,28.43477543436082
118.7175746706,31.8882100712,28.468084325890214
118.7175746706,31.8886621134,28.494821078130567
118.7175746706,31.8891141556,28.505429363858745
118.7175746706,31.8895661978,28.494573725048173
118.7175746706,31.89001824,28.463894480898887
118.7175746706,31.8904702821,28.42131506694543
118.7175746706,31.8909223243,28.37745853976677
118.7175746706,31.8913743665,28.341452802709984
118.7175746706,31.8918264087,28.318216900421962
118.7175746706,31.8922784509,28.307927294678343
118.7175746706,31.8927304931,28.306877801215094
118.7175746706,31.8931825353,28.308486376336432
118.7175746706,31.8936345775,28.303499336936422
118.7175746706,31.8940866197,28.279192318994934
118.7175746706,31.8945386618,28.218263854693895
118.7175746706,31.894990704,28.099209546649526
118.7175746706,31.8954427462,27.90031714672004
118.7175746706,31.8958947884,27.6080535900643
118.7175746706,31.8963468306,27.227245039842437
118.7175746706,31.8967988728,26.787561032892924
118.7175746706,31.897250915,26.341035852599898
118.7175746706,31.8977029572,25.949811528123906
118.7175746706,31.8981549994,25.66873171687518
118.7175746706,31.8986070415,25.530345994049256
118.7175746706,31.8990590837,25.538153054871696
118.7175746706,31.8995111259,25.669595739631333
118.7175746706,31.8999631681,25.885845500229724
118.7175746706,31.9004152103,26.14322386344236
118.7175746706,31.9008672525,26.40146721337571
118.7175746706,31.9013192947,26.626793953894477
118.7175746706,31.9017713369,26.791104156261614
118.7175746706,31.9022233791,26.870712358114606
118.7175746706,31.9026754212,26.847418505465114
118.7175746706,31.9031274634,26.712297642634713
118.7175746706,31.9035795056,26.47035804512347
118.7175746706,31.9040315478,26.14353873532123
118.7175746706,31.90448359,25.770186167744576
118.7175746706,31.9049356322,25.40026252910698
118.7175746706,31.9053876744,25.086782131650885
118.7175746706,31.9058397166,24.87540772607053
118.7175746706,31.9062917588,24.79525612006468
118.7175746706,31.9067438009,24.853891917388886
118.7175746706,31.9071958431,25.037852831381123
118.7175746706,31.9076478853,25.31787659286313
118.7175746706,31.9080999275,25.65648688119137
118.7175746706,31.9085519697,26.015412702787373
118.7175746706,31.9090040119,26.361088191392003
118.7175746706,31.9094560541,26.667643847356594
118.7175746706,31.9099080963,26.917803376771353
118.7175746706,31.9103601385,27.102513393252767
118.7175746706,31.9108121806,27.219944088791863
118.7175746706,31.9112642228,27.27410970352771
118.7175746706,31.911716265,27.273333834044237
118.7175746706,31.9121683072,27.229008635960852
118.7175746706,31.9126203494,27.15496759143948
118.7175746706,31.9130723916,27.067123458276665
118.7175746706,31.9135244338,26.982425861227185
118.7175746706,31.913976476,26.916614304637267
118.7175746706,31.9144285182,26.881415306849345
118.7175746706,31.9148805603,26.88275373956432
118.7175746706,31.9153326025,26.92105980892494
118.7175746706,31.9157846447,26.993325362758963
118.7175746706,31.9162366869,27.09532451686242
118.7175746706,31.9166887291,27.222538660465915
118.7175746706,31.9171407713,27.36952911284879
118.7175746706,31.9175928135,27.528816246490038
118.7175746706,31.9180448557,27.690709606965132
118.7175746706,31.9184968979,27.84480481319737
118.7175746706,31.91894894,27.982619569144777
118.7175746706,31.9194009822,28.099914581404946
118.7175746706,31.9198530244,28.197324219320652
118.7175746706,31.9203050666,28.278869828890162
118.7175746706,31.9207571088,28.349207828999315
118.7175746706,31.921209151,28.411117512599017
118.7175746706,31.9216611932,28.464476012552737
118.7175746706,31.9221132354,28.50695456555386
118.7175746706,31.9225652776,28.535748531782822
118.7175746706,31.9230173197,28.549290805520556
118.7175746706,31.9234693619,28.54825296899107
118.7175746706,31.9239214041,28.53570688484701
118.7175746706,31.9243734463,28.516719133062395
118.7175746706,31.9248254885,28.497625244172053
118.7175746706,31.9252775307,28.485026880816342
118.7175746706,31.9257295729,28.48444391696383
118.7175746706,31.9261816151,28.49880138348013
118.7175746706,31.9266336573,28.52731449403579
118.7175746706,31.9270856994,28.565506731564355
118.7175746706,31.9275377416,28.606672707093683
118.7175746706,31.9279897838,28.644345713678636
118.7175746706,31.928441826,28.67472208259222
118.7175746706,31.9288938682,28.698033513111568
118.7175746706,31.9293459104,28.718386134161467
118.7175746706,31.9297979526,28.7422434593892
118.7175746706,31.9302499948,28.776152097012826
118.7175746706,31.930702037,28.82446828494288
118.7175746706,31.9311540791,28.887796233467082
118.7175746706,31.9316061213,28.962649015052907
118.7175746706,31.9320581635,29.042521313326297
118.7175746706,31.9325102057,29.12014195497223
118.7175746706,31.9329622479,29.190178252545927
118.7175746706,31.9334142901,29.25125669465857
118.7175746706,31.9338663323,29.306171753847398
118.7175746706,31.9343183745,29.359901326437605
118.7175746706,31.9347704167,29.41625078294335
118.7175746706,31.9352224588,29.47485965991414
118.7175746706,31.935674501,29.530177710235176
118.7175746706,31.9361265432,29.572975375116602
118.7175746706,31.9365785854,29.593699928567858
118.7175746706,31.9370306276,29.586224764962942
118.7175746706,31.9374826698,29.550421705408628
118.7175746706,31.937934712,29.492427800575975
118.7175746706,31.9383867542,29.422391917949895
118.7175746706,31.9388387964,29.350639505889724
118.7175746706,31.9392908385,29.283976821569254
118.7175746706,31.9397428807,29.223647308637553
118.7175746706,31.9401949229,29.165251441897713
118.7175746706,31.9406469651,29.099683436119424
118.7175746706,31.9410990073,29.013851356115563
118.7175746706,31.9415510495,28.891086481784864
118.7175746706,31.9420030917,28.71258977016231
118.7175746706,31.9424551339,28.46158918907285
118.7175746706,31.9429071761,28.12988897719191
118.7175746706,31.9433592182,27.72381006880587
118.7175746706,31.9438112604,27.26525001080807
118.7175746706,31.9442633026,26.579398342377132
118.7175746706,31.9447153448,25.700383546342657
118.7175746706,31.945167387,24.23572169002612
118.7175746706,31.9456194292,22.608825832046456
118.7175746706,31.9460714714,20.806257835526953
118.7175746706,31.9465235136,19.015281280933056
118.7175746706,31.9469755558,17.003681635712915
118.7175746706,31.9474275979,14.14455325427567
118.7175746706,31.9478796401,11.278283488927256
118.7175746706,31.9483316823,8.417834909970274
118.7175746706,31.9487837245,6.805495171918025
118.7175746706,31.9492357667,5.800463105692264
118.7175746706,31.9496878089,5.39456266995045
118.7175746706,31.9501398511,4.977409932031293
118.7175746706,31.9505918933,4.583305298764931
118.7175746706,31.9510439355,4.251764352443452
118.7175746706,31.9514959776,4.014591942006558
118.7175746706,31.9519480198,3.885635252193632
118.7175746706,31.952400062,3.8582825916359007
118.7175746706,31.9528521042,3.9108440562335605
118.7175746706,31.9533041464,4.015752245226488
118.7175746706,31.9537561886,4.147873339325009
118.7175746706,31.9542082308,4.288810599365083
118.7175746706,31.954660273,4.42653908852936
118.7175746706,31.9551123152,4.5519778990518445
118.7175746706,31.9555643573,4.655537651925112
118.7175746706,31.9560163995,4.72661523355063
118.7175746706,31.9564684417,4.75671727335382
118.7175746706,31.9569204839,4.744097495489055
118.7175746706,31.9573725261,4.696261639065402
118.7175746706,31.9578245683,4.628176758458222
118.7175746706,31.9582766105,4.556804815067693
118.7175746706,31.9587286527,4.494888536570672
118.7175746706,31.9591806949,4.446993245420785
118.7175746706,31.959632737,4.409494057871305
118.7175746706,31.9600847792,4.374318094926069
118.7175746706,31.9605368214,4.3346259985716795
118.7175746706,31.9609888636,4.289596016988302
118.7175746706,31.9614409058,4.245615628926349
118.7175746706,31.961892948,4.213049104423067
118.7175746706,31.9623449902,4.200274496727044
118.7175746706,31.9627970324,4.208402688784606
118.7175746706,31.9632490746,4.229536604515186
118.7175746706,31.9637011167,4.24942559795763
118.7175746706,31.9641531589,4.253138517435825
118.7175746706,31.9646052011,4.23113917239949
118.7175746706,31.9650572433,4.182956022462144
118.7175746706,31.9655092855,4.116525205723532
118.7175746706,31.9659613277,4.043283871068335
118.7175746706,31.9664133699,3.9319209921963982
118.7175746706,31.9668654121,0.0
118.7175746706,31.9673174543,0.0
118.7175746706,31.9677694964,0.0
118.7175746706,31.9682215386,0.0
118.7175746706,31.9686735808,0.0
118.7175746706,31.969125623,0.0
118.7175746706,31.9695776652,0.0
118.7175746706,31.9700297074,0.0
118.7175746706,31.9704817496,0.0
118.7175746706,31.9709337918,0.0
118.7175746706,31.971385834,0.0
118.7175746706,31.9718378761,0.0
118.7175746706,31.9722899183,0.0
118.7175746706,31.9727419605,0.0
118.7175746706,31.9731940027,0.0
118.7175746706,31.9736460449,0.0
118.7175746706,31.9740980871,0.0
118.7175746706,31.9745501293,0.0
118.7175746706,31.9750021715,0.0
118.7175746706,31.9754542137,0.0
118.7175746706,31.9759062558,0.0
118.7175746706,31.976358298,0.0
118.7181071304,31.8769090165,27.46552143956744
118.7181071304,31.8773610587,27.525686862267705
118.7181071304,31.8778131009,27.631526613885697
118.7181071304,31.878265143,27.75989702752157
118.7181071304,31.8787171852,27.88748285817455
118.7181071304,31.8791692274,27.99770517147016
118.7181071304,31.8796212696,28.083411749745444
118.7181071304,31.8800733118,28.145387688625053
118.7181071304,31.880525354,28.188672308393716
118.7181071304,31.8809773962,28.219006223568368
118.7181071304,31.8814294384,28.2408466847031
118.7181071304,31.8818814806,28.25714365215184
118.7181071304,31.8823335227,28.27014342180683
118.7181071304,31.8827855649,28.282184955436705
118.7181071304,31.8832376071,28.295743475146825
118.7181071304,31.8836896493,28.31268703468287
118.7181071304,31.8841416915,28.33335478315535
118.7181071304,31.8845937337,28.35628781878154
118.7181071304,31.8850457759,28.379007005844112
118.7181071304,31.8854978181,28.399549071028115
118.7181071304,31.8859498603,28.41793022484051
118.7181071304,31.8864019024,28.436656642636418
118.7181071304,31.8868539446,28.459735263847328
118.7181071304,31.8873059868,28.49027885748531
118.7181071304,31.887758029,28.52767348091986
118.7181071304,31.8882100712,28.565949751100884
118.7181071304,31.8886621134,28.59489269047477
118.7181071304,31.8891141556,28.603958987949973
118.7181071304,31.8895661978,28.58719029481712
118.7181071304,31.89001824,28.546284585569367
118.7181071304,31.8904702821,28.49008261129413
118.7181071304,31.8909223243,28.43091327757324
118.7181071304,31.8913743665,28.3800428626072
118.7181071304,31.8918264087,28.344410590851354
118.7181071304,31.8922784509,28.3255622055549
118.7181071304,31.8927304931,28.32025251595759
118.7181071304,31.8931825353,28.321614496675025
118.7181071304,31.8936345775,28.319882677767588
118.7181071304,31.8940866197,28.302215548396322
118.7181071304,31.8945386618,28.252015030798734
118.7181071304,31.894990704,28.149317847204532
118.7181071304,31.8954427462,27.974366606016606
118.7181071304,31.8958947884,27.71527137462995
118.7181071304,31.8963468306,27.377439864232556
118.7181071304,31.8967988728,26.98955850104649
118.7181071304,31.897250915,26.601009172236907
118.7181071304,31.8977029572,26.269857815309216
118.7181071304,31.8981549994,26.04591242670068
118.7181071304,31.8986070415,25.956336654568158
118.7181071304,31.8990590837,25.999721474979875
118.7181071304,31.8995111259,26.15020083393236
118.7181071304,31.8999631681,26.368479376432177
118.7181071304,31.9004152103,26.614101115172755
118.7181071304,31.9008672525,26.853525100975872
118.7181071304,31.9013192947,27.06167933275647
118.7181071304,31.9017713369,27.21867638585936
118.7181071304,31.9022233791,27.305957243958986
118.7181071304,31.9026754212,27.30555701204554
118.7181071304,31.9031274634,27.20342024723359
118.7181071304,31.9035795056,26.99503295366683
118.7181071304,31.9040315478,26.690649237469646
118.7181071304,31.90448359,26.317772756662364
118.7181071304,31.9049356322,25.919401340167703
118.7181071304,31.9053876744,25.547634209489004
118.7181071304,31.9058397166,25.25384099753685
118.7181071304,31.9062917588,25.078165468099858
118.7181071304,31.9067438009,25.04171715849843
118.7181071304,31.9071958431,25.14375572525663
118.7181071304,31.9076478853,25.36424792296326
118.7181071304,31.9080999275,25.67031239553651
118.7181071304,31.9085519697,26.024028694922638
118.7181071304,31.9090040119,26.389080891365342
118.7181071304,31.9094560541,26.734760970487052
118.7181071304,31.9099080963,27.037496575711707
118.7181071304,31.9103601385,27.28114574917931
118.7181071304,31.9108121806,27.45714431217568
118.7181071304,31.9112642228,27.56453562288309
118.7181071304,31.911716265,27.60930408282327
118.7181071304,31.9121683072,27.6027832460151
118.7181071304,31.9126203494,27.55962236993955
118.7181071304,31.9130723916,27.495889563616437
118.7181071304,31.9135244338,27.427359815886874
118.7181071304,31.913976476,27.367763129377696
118.7181071304,31.9144285182,27.327153490528623
118.7181071304,31.9148805603,27.311141530783463
118.7181071304,31.9153326025,27.32152397315742
118.7181071304,31.9157846447,27.357920204624033
118.7181071304,31.9162366869,27.419179604389488
118.7181071304,31.9166887291,27.5035579662194
118.7181071304,31.9171407713,27.60775945311311
118.7181071304,31.9175928135,27.72600548475057
118.7181071304,31.9180448557,27.850346208517138
118.7181071304,31.9184968979,27.972491551841994
118.7181071304,31.91894894,28.08626531583984
118.7181071304,31.9194009822,28.189246688714693
118.7181071304,31.9198530244,28.282610125816674
118.7181071304,31.9203050666,28.369207592600443
118.7181071304,31.9207571088,28.450949953442514
118.7181071304,31.921209151,28.526876591811135
118.7181071304,31.9216611932,28.592892317048552
118.7181071304,31.9221132354,28.64318478377302
118.7181071304,31.9225652776,28.672513440841676
118.7181071304,31.9230173197,28.678250261000073
118.7181071304,31.9234693619,28.661444001494708
118.7181071304,31.9239214041,28.626798665275235
118.7181071304,31.9243734463,28.58192514332823
118.7181071304,31.9248254885,28.5362039727271
118.7181071304,31.9252775307,28.499340472742915
118.7181071304,31.9257295729,28.47951267509163
118.7181071304,31.9261816151,28.48130332366961
118.7181071304,31.9266336573,28.50412679079959
118.7181071304,31.9270856994,28.54215962539827
118.7181071304,31.9275377416,28.586268853444423
118.7181071304,31.9279897838,28.627399840505948
118.7181071304,31.928441826,28.659983185503645
118.7181071304,31.9288938682,28.683911484692437
118.7181071304,31.9293459104,28.704368493085113
118.7181071304,31.9297979526,28.729755046410176
118.7181071304,31.9302499948,28.76858666020733
118.7181071304,31.930702037,28.82645094077539
118.7181071304,31.9311540791,28.903997918227294
118.7181071304,31.9316061213,28.99658665729038
118.7181071304,31.9320581635,29.095724913764943
118.7181071304,31.9325102057,29.191889257920447
118.7181071304,31.9329622479,29.27778181978094
118.7181071304,31.9334142901,29.350713035195767
118.7181071304,31.9338663323,29.41289655480576
118.7181071304,31.9343183745,29.469299134966874
118.7181071304,31.9347704167,29.52399590067551
118.7181071304,31.9352224588,29.576941452983775
118.7181071304,31.935674501,29.622881486810755
118.7181071304,31.9361265432,29.65295272474743
118.7181071304,31.9365785854,29.658151962904835
118.7181071304,31.9370306276,29.633099032188657
118.7181071304,31.9374826698,29.5785137026959
118.7181071304,31.937934712,29.50137538489398
118.7181071304,31.9383867542,29.412639170763303
118.7181071304,31.9388387964,29.32341903274874
118.7181071304,31.9392908385,29.241220633050894
118.7181071304,31.9397428807,29.167596073792694
118.7181071304,31.9401949229,29.097475455670455
118.7181071304,31.9406469651,29.019298620824884
118.7181071304,31.9410990073,28.914966132975678
118.7181071304,31.9415510495,28.7601334200298
118.7181071304,31.9420030917,28.527065992596267
118.7181071304,31.9424551339,28.19221064287878
118.7181071304,31.9429071761,27.74712551138651
118.7181071304,31.9433592182,27.20711928719485
118.7181071304,31.9438112604,26.407160029303856
118.7181071304,31.9442633026,24.987519889173402
118.7181071304,31.9447153448,23.0000588335984
118.7181071304,31.945167387,20.25888032797322
118.7181071304,31.9456194292,17.59539537792228
118.7181071304,31.9460714714,14.98635837396016
118.7181071304,31.9465235136,13.034461340762936
118.7181071304,31.9469755558,11.300933095820449
118.7181071304,31.9474275979,9.57306568124877
118.7181071304,31.9478796401,8.05700131731746
118.7181071304,31.9483316823,6.7517249618565405
118.7181071304,31.9487837245,6.058454533756459
118.7181071304,31.9492357667,5.544918219299163
118.7181071304,31.9496878089,5.204672116628554
118.7181071304,31.9501398511,4.844072840113815
118.7181071304,31.9505918933,4.496163526641415
118.7181071304,31.9510439355,4.201602405874819
118.7181071304,31.9514959776,3.9929065419709335
118.7181071304,31.9519480198,3.882678551673891
118.7181071304,31.952400062,3.86186808469208
118.7181071304,31.9528521042,3.90733776230609
118.7181071304,31.9533041464,3.9927651164307525
118.7181071304,31.9537561886,4.096992028144372
118.7181071304,31.9542082308,4.206924899755083
118.7181071304,31.954660273,4.315543844123365
118.7181071304,31.9551123152,4.417572129487929
118.7181071304,31.9555643573,4.505955737442433
118.7181071304,31.9560163995,4.571561356515632
118.7181071304,31.9564684417,4.606318072872975
118.7181071304,31.9569204839,4.60769126945026
118.7181071304,31.9573725261,4.5812180063932795
118.7181071304,31.9578245683,4.53919288549071
118.7181071304,31.9582766105,4.496023569256077
118.7181071304,31.9587286527,4.462778338195481
118.7181071304,31.9591806949,4.443537032291548
118.7181071304,31.959632737,4.435055693316176
118.7181071304,31.9600847792,4.429671135944634
118.7181071304,31.9605368214,4.420007726128829
118.7181071304,31.9609888636,4.403179914603395
118.7181071304,31.9614409058,4.382256152599095
118.7181071304,31.961892948,4.364208853620567
118.7181071304,31.9623449902,4.355578540292473
118.7181071304,31.9627970324,4.358462027009937
118.7181071304,31.9632490746,4.369028196456263
118.7181071304,31.9637011167,4.379223500173488
118.7181071304,31.9641531589,4.380618189232971
118.7181071304,31.9646052011,4.368428899597831
118.7181071304,31.9650572433,4.343659859257437
118.7181071304,31.9655092855,4.3120296187516205
118.7181071304,31.9659613277,4.279888801394246
118.7181071304,31.9664133699,4.249087322338438
118.7181071304,31.9668654121,4.213701790177514
118.7181071304,31.9673174543,4.120261195860266
118.7181071304,31.9677694964,3.954865842287315
118.7181071304,31.9682215386,0.0
118.7181071304,31.9686735808,0.0
118.7181071304,31.969125623,0.0
118.7181071304,31.9695776652,0.0
118.7181071304,31.9700297074,0.0
118.7181071304,31.9704817496,0.0
118.7181071304,31.9709337918,0.0
118.7181071304,31.971385834,0.0
118.7181071304,31.9718378761,0.0
118.7181071304,31.9722899183,0.0
118.7181071304,31.9727419605,0.0
118.7181071304,31.9731940027,0.0
118.7181071304,31.9736460449,0.0
118.7181071304,31.9740980871,0.0
118.7181071304,31.9745501293,0.0
118.7181071304,31.9750021715,0.0
118.7181071304,31.9754542137,0.0
118.7181071304,31.9759062558,0.0
118.7181071304,31.976358298,0.0
118.7186395902,31.8769090165,27.697518957412754
118.7186395902,31.8773610587,27.73498485886415
118.7186395902,31.8778131009,27.801556505932094
118.7186395902,31.878265143,27.883688120628662
118.7186395902,31.8787171852,27.967358522431578
118.7186395902,31.8791692274,28.04210257267981
118.7186395902,31.8796212696,28.10285382972269
118.7186395902,31.8800733118,28.149421656640026
118.7186395902,31.880525354,28.18450969587201
118.7186395902,31.8809773962,28.211558494881434
118.7186395902,31.8814294384,28.233388993103755
118.7186395902,31.8818814806,28.251960155306588
118.7186395902,31.8823335227,28.26887637215678
118.7186395902,31.8827855649,28.2859328919199
118.7186395902,31.8832376071,28.30510144294115
118.7186395902,31.8836896493,28.327893752527718
118.7186395902,31.8841416915,28.354577613514287
118.7186395902,31.8845937337,28.383926791377156
118.7186395902,31.8850457759,28.41384159235098
118.7186395902,31.8854978181,28.44261652822916
118.7186395902,31.8859498603,28.47017152422422
118.7186395902,31.8864019024,28.49848624972613
118.7186395902,31.8868539446,28.530723622701796
118.7186395902,31.8873059868,28.5690731943064
118.7186395902,31.887758029,28.612167382963516
118.7186395902,31.8882100712,28.653592647086676
118.7186395902,31.8886621134,28.682962176923443
118.7186395902,31.8891141556,28.68966485420808
118.7186395902,31.8895661978,28.667636703999886
118.7186395902,31.89001824,28.618495549763466
